startedAt;temperature;weather_condition;dew_point;rain;snowfall;cloud_cover
2025-01-23 18:30:00+00:00;2.6;overcast;0.7;0.0;0.0;100
2025-01-23 18:45:00+00:00;2.6;overcast;0.7;0.0;0.0;100
2025-01-23 19:00:00+00:00;2.6;overcast;0.5;0.0;0.0;100
2025-01-23 19:15:00+00:00;2.6;overcast;0.5;0.0;0.0;100
2025-01-23 19:30:00+00:00;2.6;overcast;0.5;0.0;0.0;100
2025-01-23 19:45:00+00:00;2.6;overcast;0.5;0.0;0.0;100
2025-01-23 20:00:00+00:00;2.9;overcast;0.5;0.0;0.0;90
2025-01-23 20:15:00+00:00;2.9;overcast;0.5;0.0;0.0;90
2025-01-23 20:30:00+00:00;2.9;overcast;0.5;0.0;0.0;90
2025-01-23 20:45:00+00:00;2.9;overcast;0.5;0.0;0.0;90
2025-01-23 21:00:00+00:00;2.0;heavy snow;0.7;0.4;0.91;100
2025-01-23 21:15:00+00:00;2.0;heavy snow;0.7;0.4;0.91;100
2025-01-23 21:30:00+00:00;2.0;heavy snow;0.7;0.4;0.91;100
2025-01-23 21:45:00+00:00;2.0;heavy snow;0.7;0.4;0.91;100
2025-01-23 22:00:00+00:00;2.8;moderate snow;1.4;0.4;0.63;100
2025-01-23 22:15:00+00:00;2.8;moderate snow;1.4;0.4;0.63;100
2025-01-23 22:30:00+00:00;2.8;moderate snow;1.4;0.4;0.63;100
2025-01-23 22:45:00+00:00;2.8;moderate snow;1.4;0.4;0.63;100
2025-01-23 23:00:00+00:00;2.7;light drizzle;1.9;0.4;0.0;100
2025-01-23 23:15:00+00:00;2.7;light drizzle;1.9;0.4;0.0;100
2025-01-23 23:30:00+00:00;2.7;light drizzle;1.9;0.4;0.0;100
2025-01-23 23:45:00+00:00;2.7;light drizzle;1.9;0.4;0.0;100
2025-01-24 00:00:00+00:00;3.0;moderate drizzle;2.4;0.5;0.0;100
2025-01-24 00:15:00+00:00;3.0;moderate drizzle;2.4;0.5;0.0;100
2025-01-24 00:30:00+00:00;3.0;moderate drizzle;2.4;0.5;0.0;100
2025-01-24 00:45:00+00:00;3.0;moderate drizzle;2.4;0.5;0.0;100
2025-01-24 01:00:00+00:00;3.4;moderate drizzle;3.0;0.5;0.0;100
2025-01-24 01:15:00+00:00;3.4;moderate drizzle;3.0;0.5;0.0;100
2025-01-24 01:30:00+00:00;3.4;moderate drizzle;3.0;0.5;0.0;100
2025-01-24 01:45:00+00:00;3.4;moderate drizzle;3.0;0.5;0.0;100
2025-01-24 02:00:00+00:00;3.8;light drizzle;3.4;0.1;0.0;100
2025-01-24 02:15:00+00:00;3.8;light drizzle;3.4;0.1;0.0;100
2025-01-24 02:30:00+00:00;3.8;light drizzle;3.4;0.1;0.0;100
2025-01-24 02:45:00+00:00;3.8;light drizzle;3.4;0.1;0.0;100
2025-01-24 03:00:00+00:00;4.0;overcast;3.6;0.0;0.0;100
2025-01-24 03:15:00+00:00;4.0;overcast;3.6;0.0;0.0;100
2025-01-24 03:30:00+00:00;4.0;overcast;3.6;0.0;0.0;100
2025-01-24 03:45:00+00:00;4.0;overcast;3.6;0.0;0.0;100
2025-01-24 04:00:00+00:00;4.2;overcast;3.7;0.0;0.0;100
2025-01-24 04:15:00+00:00;4.2;overcast;3.7;0.0;0.0;100
2025-01-24 04:30:00+00:00;4.2;overcast;3.7;0.0;0.0;100
2025-01-24 04:45:00+00:00;4.2;overcast;3.7;0.0;0.0;100
2025-01-24 05:00:00+00:00;4.5;overcast;3.8;0.0;0.0;100
2025-01-24 05:15:00+00:00;4.5;overcast;3.8;0.0;0.0;100
2025-01-24 05:30:00+00:00;4.5;overcast;3.8;0.0;0.0;100
2025-01-24 05:45:00+00:00;4.5;overcast;3.8;0.0;0.0;100
2025-01-24 06:00:00+00:00;4.3;overcast;3.6;0.0;0.0;100
2025-01-24 06:15:00+00:00;4.3;overcast;3.6;0.0;0.0;100
2025-01-24 06:30:00+00:00;4.3;overcast;3.6;0.0;0.0;100
2025-01-24 06:45:00+00:00;4.3;overcast;3.6;0.0;0.0;100
2025-01-24 07:00:00+00:00;4.1;overcast;3.1;0.0;0.0;100
2025-01-24 07:15:00+00:00;4.1;overcast;3.1;0.0;0.0;100
2025-01-24 07:30:00+00:00;4.1;overcast;3.1;0.0;0.0;100
2025-01-24 07:45:00+00:00;4.1;overcast;3.1;0.0;0.0;100
2025-01-24 08:00:00+00:00;3.2;overcast;2.2;0.0;0.0;100
2025-01-24 08:15:00+00:00;3.2;overcast;2.2;0.0;0.0;100
2025-01-24 08:30:00+00:00;3.2;overcast;2.2;0.0;0.0;100
2025-01-24 08:45:00+00:00;3.2;overcast;2.2;0.0;0.0;100
2025-01-24 09:00:00+00:00;2.8;overcast;1.8;0.0;0.0;100
2025-01-24 09:15:00+00:00;2.8;overcast;1.8;0.0;0.0;100
2025-01-24 09:30:00+00:00;2.8;overcast;1.8;0.0;0.0;100
2025-01-24 09:45:00+00:00;2.8;overcast;1.8;0.0;0.0;100
2025-01-24 10:00:00+00:00;3.2;overcast;1.2;0.0;0.0;100
2025-01-24 10:15:00+00:00;3.2;overcast;1.2;0.0;0.0;100
2025-01-24 10:30:00+00:00;3.2;overcast;1.2;0.0;0.0;100
2025-01-24 10:45:00+00:00;3.2;overcast;1.2;0.0;0.0;100
2025-01-24 11:00:00+00:00;4.9;overcast;0.5;0.0;0.0;100
2025-01-24 11:15:00+00:00;4.9;overcast;0.5;0.0;0.0;100
2025-01-24 11:30:00+00:00;4.9;overcast;0.5;0.0;0.0;100
2025-01-24 11:45:00+00:00;4.9;overcast;0.5;0.0;0.0;100
2025-01-24 12:00:00+00:00;6.0;light drizzle;1.1;0.4;0.0;100
2025-01-24 12:15:00+00:00;6.0;light drizzle;1.1;0.4;0.0;100
2025-01-24 12:30:00+00:00;6.0;light drizzle;1.1;0.4;0.0;100
2025-01-24 12:45:00+00:00;6.0;light drizzle;1.1;0.4;0.0;100
2025-01-24 13:00:00+00:00;4.7;moderate drizzle;3.4;0.7;0.0;100
2025-01-24 13:15:00+00:00;4.7;moderate drizzle;3.4;0.7;0.0;100
2025-01-24 13:30:00+00:00;4.7;moderate drizzle;3.4;0.7;0.0;100
2025-01-24 13:45:00+00:00;4.7;moderate drizzle;3.4;0.7;0.0;100
2025-01-24 14:00:00+00:00;6.8;light drizzle;3.4;0.4;0.0;100
2025-01-24 14:15:00+00:00;6.8;light drizzle;3.4;0.4;0.0;100
2025-01-24 14:30:00+00:00;6.8;light drizzle;3.4;0.4;0.0;100
2025-01-24 14:45:00+00:00;6.8;light drizzle;3.4;0.4;0.0;100
2025-01-24 15:00:00+00:00;6.6;light drizzle;4.2;0.4;0.0;100
2025-01-24 15:15:00+00:00;6.6;light drizzle;4.2;0.4;0.0;100
2025-01-24 15:30:00+00:00;6.6;light drizzle;4.2;0.4;0.0;100
2025-01-24 15:45:00+00:00;6.6;light drizzle;4.2;0.4;0.0;100
2025-01-24 16:00:00+00:00;6.7;light drizzle;4.7;0.3;0.0;100
2025-01-24 16:15:00+00:00;6.7;light drizzle;4.7;0.3;0.0;100
2025-01-24 16:30:00+00:00;6.7;light drizzle;4.7;0.3;0.0;100
2025-01-24 16:45:00+00:00;6.7;light drizzle;4.7;0.3;0.0;100
2025-01-24 17:00:00+00:00;6.6;light drizzle;5.2;0.3;0.0;100
2025-01-24 17:15:00+00:00;6.6;light drizzle;5.2;0.3;0.0;100
2025-01-24 17:30:00+00:00;6.6;light drizzle;5.2;0.3;0.0;100
2025-01-24 17:45:00+00:00;6.6;light drizzle;5.2;0.3;0.0;100
2025-01-24 18:00:00+00:00;6.5;light drizzle;5.8;0.3;0.0;100
2025-01-24 18:15:00+00:00;6.5;light drizzle;5.8;0.3;0.0;100
2025-01-24 18:30:00+00:00;6.5;light drizzle;5.8;0.3;0.0;100
2025-01-24 18:45:00+00:00;6.5;light drizzle;5.8;0.3;0.0;100
2025-01-24 19:00:00+00:00;6.5;light drizzle;5.9;0.3;0.0;100
2025-01-24 19:15:00+00:00;6.5;light drizzle;5.9;0.3;0.0;100
2025-01-24 19:30:00+00:00;6.5;light drizzle;5.9;0.3;0.0;100
2025-01-24 19:45:00+00:00;6.5;light drizzle;5.9;0.3;0.0;100
2025-01-24 20:00:00+00:00;6.6;light drizzle;6.0;0.4;0.0;100
2025-01-24 20:15:00+00:00;6.6;light drizzle;6.0;0.4;0.0;100
2025-01-24 20:30:00+00:00;6.6;light drizzle;6.0;0.4;0.0;100
2025-01-24 20:45:00+00:00;6.6;light drizzle;6.0;0.4;0.0;100
2025-01-24 21:00:00+00:00;6.5;moderate drizzle;5.9;0.7;0.0;100
2025-01-24 21:15:00+00:00;6.5;moderate drizzle;5.9;0.7;0.0;100
2025-01-24 21:30:00+00:00;6.5;moderate drizzle;5.9;0.7;0.0;100
2025-01-24 21:45:00+00:00;6.5;moderate drizzle;5.9;0.7;0.0;100
2025-01-24 22:00:00+00:00;6.3;dense drizzle;5.6;1.0;0.0;100
2025-01-24 22:15:00+00:00;6.3;dense drizzle;5.6;1.0;0.0;100
2025-01-24 22:30:00+00:00;6.3;dense drizzle;5.6;1.0;0.0;100
2025-01-24 22:45:00+00:00;6.3;dense drizzle;5.6;1.0;0.0;100
2025-01-24 23:00:00+00:00;6.4;moderate drizzle;5.7;0.5;0.0;100
2025-01-24 23:15:00+00:00;6.4;moderate drizzle;5.7;0.5;0.0;100
2025-01-24 23:30:00+00:00;6.4;moderate drizzle;5.7;0.5;0.0;100
2025-01-24 23:45:00+00:00;6.4;moderate drizzle;5.7;0.5;0.0;100
2025-01-25 00:00:00+00:00;7.3;overcast;5.4;0.0;0.0;100
2025-01-25 00:15:00+00:00;7.3;overcast;5.4;0.0;0.0;100
2025-01-25 00:30:00+00:00;7.3;overcast;5.4;0.0;0.0;100
2025-01-25 00:45:00+00:00;7.3;overcast;5.4;0.0;0.0;100
2025-01-25 01:00:00+00:00;7.6;light drizzle;5.3;0.1;0.0;100
2025-01-25 01:15:00+00:00;7.6;light drizzle;5.3;0.1;0.0;100
2025-01-25 01:30:00+00:00;7.6;light drizzle;5.3;0.1;0.0;100
2025-01-25 01:45:00+00:00;7.6;light drizzle;5.3;0.1;0.0;100
2025-01-25 02:00:00+00:00;7.8;light drizzle;6.9;0.4;0.0;100
2025-01-25 02:15:00+00:00;7.8;light drizzle;6.9;0.4;0.0;100
2025-01-25 02:30:00+00:00;7.8;light drizzle;6.9;0.4;0.0;100
2025-01-25 02:45:00+00:00;7.8;light drizzle;6.9;0.4;0.0;100
2025-01-25 03:00:00+00:00;7.3;moderate drizzle;6.7;0.7;0.0;100
2025-01-25 03:15:00+00:00;7.3;moderate drizzle;6.7;0.7;0.0;100
2025-01-25 03:30:00+00:00;7.3;moderate drizzle;6.7;0.7;0.0;100
2025-01-25 03:45:00+00:00;7.3;moderate drizzle;6.7;0.7;0.0;100
2025-01-25 04:00:00+00:00;6.9;moderate drizzle;6.3;0.9;0.0;100
2025-01-25 04:15:00+00:00;6.9;moderate drizzle;6.3;0.9;0.0;100
2025-01-25 04:30:00+00:00;6.9;moderate drizzle;6.3;0.9;0.0;100
2025-01-25 04:45:00+00:00;6.9;moderate drizzle;6.3;0.9;0.0;100
2025-01-25 05:00:00+00:00;6.5;light drizzle;5.7;0.4;0.0;100
2025-01-25 05:15:00+00:00;6.5;light drizzle;5.7;0.4;0.0;100
2025-01-25 05:30:00+00:00;6.5;light drizzle;5.7;0.4;0.0;100
2025-01-25 05:45:00+00:00;6.5;light drizzle;5.7;0.4;0.0;100
2025-01-25 06:00:00+00:00;6.8;light drizzle;5.2;0.1;0.0;100
2025-01-25 06:15:00+00:00;6.8;light drizzle;5.2;0.1;0.0;100
2025-01-25 06:30:00+00:00;6.8;light drizzle;5.2;0.1;0.0;100
2025-01-25 06:45:00+00:00;6.8;light drizzle;5.2;0.1;0.0;100
2025-01-25 07:00:00+00:00;7.3;light drizzle;5.4;0.3;0.0;100
2025-01-25 07:15:00+00:00;7.3;light drizzle;5.4;0.3;0.0;100
2025-01-25 07:30:00+00:00;7.3;light drizzle;5.4;0.3;0.0;100
2025-01-25 07:45:00+00:00;7.3;light drizzle;5.4;0.3;0.0;100
2025-01-25 08:00:00+00:00;7.6;light drizzle;5.6;0.2;0.0;100
2025-01-25 08:15:00+00:00;7.6;light drizzle;5.6;0.2;0.0;100
2025-01-25 08:30:00+00:00;7.6;light drizzle;5.6;0.2;0.0;100
2025-01-25 08:45:00+00:00;7.6;light drizzle;5.6;0.2;0.0;100
2025-01-25 09:00:00+00:00;8.2;overcast;5.6;0.0;0.0;100
2025-01-25 09:15:00+00:00;8.2;overcast;5.6;0.0;0.0;100
2025-01-25 09:30:00+00:00;8.2;overcast;5.6;0.0;0.0;100
2025-01-25 09:45:00+00:00;8.2;overcast;5.6;0.0;0.0;100
2025-01-25 10:00:00+00:00;9.1;light drizzle;5.9;0.2;0.0;100
2025-01-25 10:15:00+00:00;9.1;light drizzle;5.9;0.2;0.0;100
2025-01-25 10:30:00+00:00;9.1;light drizzle;5.9;0.2;0.0;100
2025-01-25 10:45:00+00:00;9.1;light drizzle;5.9;0.2;0.0;100
2025-01-25 11:00:00+00:00;9.1;light drizzle;6.3;0.3;0.0;100
2025-01-25 11:15:00+00:00;9.1;light drizzle;6.3;0.3;0.0;100
2025-01-25 11:30:00+00:00;9.1;light drizzle;6.3;0.3;0.0;100
2025-01-25 11:45:00+00:00;9.1;light drizzle;6.3;0.3;0.0;100
2025-01-25 12:00:00+00:00;10.0;overcast;5.9;0.0;0.0;100
2025-01-25 12:15:00+00:00;10.0;overcast;5.9;0.0;0.0;100
2025-01-25 12:30:00+00:00;10.0;overcast;5.9;0.0;0.0;100
2025-01-25 12:45:00+00:00;10.0;overcast;5.9;0.0;0.0;100
2025-01-25 13:00:00+00:00;11.6;overcast;5.9;0.0;0.0;100
2025-01-25 13:15:00+00:00;11.6;overcast;5.9;0.0;0.0;100
2025-01-25 13:30:00+00:00;11.6;overcast;5.9;0.0;0.0;100
2025-01-25 13:45:00+00:00;11.6;overcast;5.9;0.0;0.0;100
2025-01-25 14:00:00+00:00;10.4;overcast;6.8;0.0;0.0;100
2025-01-25 14:15:00+00:00;10.4;overcast;6.8;0.0;0.0;100
2025-01-25 14:30:00+00:00;10.4;overcast;6.8;0.0;0.0;100
2025-01-25 14:45:00+00:00;10.4;overcast;6.8;0.0;0.0;100
2025-01-25 15:00:00+00:00;8.6;moderate drizzle;7.9;0.7;0.0;100
2025-01-25 15:15:00+00:00;8.6;moderate drizzle;7.9;0.7;0.0;100
2025-01-25 15:30:00+00:00;8.6;moderate drizzle;7.9;0.7;0.0;100
2025-01-25 15:45:00+00:00;8.6;moderate drizzle;7.9;0.7;0.0;100
2025-01-25 16:00:00+00:00;7.7;moderate drizzle;7.5;0.7;0.0;100
2025-01-25 16:15:00+00:00;7.7;moderate drizzle;7.5;0.7;0.0;100
2025-01-25 16:30:00+00:00;7.7;moderate drizzle;7.5;0.7;0.0;100
2025-01-25 16:45:00+00:00;7.7;moderate drizzle;7.5;0.7;0.0;100
2025-01-25 17:00:00+00:00;6.5;light drizzle;6.4;0.4;0.0;100
2025-01-25 17:15:00+00:00;6.5;light drizzle;6.4;0.4;0.0;100
2025-01-25 17:30:00+00:00;6.5;light drizzle;6.4;0.4;0.0;100
2025-01-25 17:45:00+00:00;6.5;light drizzle;6.4;0.4;0.0;100
2025-01-25 18:00:00+00:00;6.1;light drizzle;5.9;0.4;0.0;100
2025-01-25 18:15:00+00:00;6.1;light drizzle;5.9;0.4;0.0;100
2025-01-25 18:30:00+00:00;6.1;light drizzle;5.9;0.4;0.0;100
2025-01-25 18:45:00+00:00;6.1;light drizzle;5.9;0.4;0.0;100
2025-01-25 19:00:00+00:00;5.6;slight rain;5.4;1.7;0.0;100
2025-01-25 19:15:00+00:00;5.6;slight rain;5.4;1.7;0.0;100
2025-01-25 19:30:00+00:00;5.6;slight rain;5.4;1.7;0.0;100
2025-01-25 19:45:00+00:00;5.6;slight rain;5.4;1.7;0.0;100
2025-01-25 20:00:00+00:00;5.6;moderate rain;5.5;3.0;0.0;100
2025-01-25 20:15:00+00:00;5.6;moderate rain;5.5;3.0;0.0;100
2025-01-25 20:30:00+00:00;5.6;moderate rain;5.5;3.0;0.0;100
2025-01-25 20:45:00+00:00;5.6;moderate rain;5.5;3.0;0.0;100
2025-01-25 21:00:00+00:00;5.6;slight rain;5.4;2.1;0.0;100
2025-01-25 21:15:00+00:00;5.6;slight rain;5.4;2.1;0.0;100
2025-01-25 21:30:00+00:00;5.6;slight rain;5.4;2.1;0.0;100
2025-01-25 21:45:00+00:00;5.6;slight rain;5.4;2.1;0.0;100
2025-01-25 22:00:00+00:00;5.4;slight rain;5.3;1.8;0.0;100
2025-01-25 22:15:00+00:00;5.4;slight rain;5.3;1.8;0.0;100
2025-01-25 22:30:00+00:00;5.4;slight rain;5.3;1.8;0.0;100
2025-01-25 22:45:00+00:00;5.4;slight rain;5.3;1.8;0.0;100
2025-01-25 23:00:00+00:00;5.7;dense drizzle;5.6;1.0;0.0;100
2025-01-25 23:15:00+00:00;5.7;dense drizzle;5.6;1.0;0.0;100
2025-01-25 23:30:00+00:00;5.7;dense drizzle;5.6;1.0;0.0;100
2025-01-25 23:45:00+00:00;5.7;dense drizzle;5.6;1.0;0.0;100
2025-01-26 00:00:00+00:00;6.1;dense drizzle;5.9;1.2;0.0;100
2025-01-26 00:15:00+00:00;6.1;dense drizzle;5.9;1.2;0.0;100
2025-01-26 00:30:00+00:00;6.1;dense drizzle;5.9;1.2;0.0;100
2025-01-26 00:45:00+00:00;6.1;dense drizzle;5.9;1.2;0.0;100
2025-01-26 01:00:00+00:00;7.4;light drizzle;6.8;0.2;0.0;100
2025-01-26 01:15:00+00:00;7.4;light drizzle;6.8;0.2;0.0;100
2025-01-26 01:30:00+00:00;7.4;light drizzle;6.8;0.2;0.0;100
2025-01-26 01:45:00+00:00;7.4;light drizzle;6.8;0.2;0.0;100
2025-01-26 02:00:00+00:00;6.2;light drizzle;5.9;0.1;0.0;100
2025-01-26 02:15:00+00:00;6.2;light drizzle;5.9;0.1;0.0;100
2025-01-26 02:30:00+00:00;6.2;light drizzle;5.9;0.1;0.0;100
2025-01-26 02:45:00+00:00;6.2;light drizzle;5.9;0.1;0.0;100
2025-01-26 03:00:00+00:00;6.9;light drizzle;5.9;0.2;0.0;95
2025-01-26 03:15:00+00:00;6.9;light drizzle;5.9;0.2;0.0;95
2025-01-26 03:30:00+00:00;6.9;light drizzle;5.9;0.2;0.0;95
2025-01-26 03:45:00+00:00;6.9;light drizzle;5.9;0.2;0.0;95
2025-01-26 04:00:00+00:00;6.2;dense drizzle;5.5;1.0;0.0;98
2025-01-26 04:15:00+00:00;6.2;dense drizzle;5.5;1.0;0.0;98
2025-01-26 04:30:00+00:00;6.2;dense drizzle;5.5;1.0;0.0;98
2025-01-26 04:45:00+00:00;6.2;dense drizzle;5.5;1.0;0.0;98
2025-01-26 05:00:00+00:00;4.8;light drizzle;4.0;0.2;0.0;100
2025-01-26 05:15:00+00:00;4.8;light drizzle;4.0;0.2;0.0;100
2025-01-26 05:30:00+00:00;4.8;light drizzle;4.0;0.2;0.0;100
2025-01-26 05:45:00+00:00;4.8;light drizzle;4.0;0.2;0.0;100
2025-01-26 06:00:00+00:00;4.1;light drizzle;3.8;0.3;0.0;100
2025-01-26 06:15:00+00:00;4.1;light drizzle;3.8;0.3;0.0;100
2025-01-26 06:30:00+00:00;4.1;light drizzle;3.8;0.3;0.0;100
2025-01-26 06:45:00+00:00;4.1;light drizzle;3.8;0.3;0.0;100
2025-01-26 07:00:00+00:00;3.8;light drizzle;3.3;0.1;0.0;100
2025-01-26 07:15:00+00:00;3.8;light drizzle;3.3;0.1;0.0;100
2025-01-26 07:30:00+00:00;3.8;light drizzle;3.3;0.1;0.0;100
2025-01-26 07:45:00+00:00;3.8;light drizzle;3.3;0.1;0.0;100
2025-01-26 08:00:00+00:00;3.6;light drizzle;3.2;0.1;0.0;100
2025-01-26 08:15:00+00:00;3.6;light drizzle;3.2;0.1;0.0;100
2025-01-26 08:30:00+00:00;3.6;light drizzle;3.2;0.1;0.0;100
2025-01-26 08:45:00+00:00;3.6;light drizzle;3.2;0.1;0.0;100
2025-01-26 09:00:00+00:00;1.9;overcast;0.8;0.0;0.0;100
2025-01-26 09:15:00+00:00;1.9;overcast;0.8;0.0;0.0;100
2025-01-26 09:30:00+00:00;1.9;overcast;0.8;0.0;0.0;100
2025-01-26 09:45:00+00:00;1.9;overcast;0.8;0.0;0.0;100
2025-01-26 10:00:00+00:00;2.1;overcast;0.4;0.0;0.0;100
2025-01-26 10:15:00+00:00;2.1;overcast;0.4;0.0;0.0;100
2025-01-26 10:30:00+00:00;2.1;overcast;0.4;0.0;0.0;100
2025-01-26 10:45:00+00:00;2.1;overcast;0.4;0.0;0.0;100
2025-01-26 11:00:00+00:00;2.1;overcast;-0.0;0.0;0.0;100
2025-01-26 11:15:00+00:00;2.1;overcast;-0.0;0.0;0.0;100
