startedAt;temperature;weather_condition;dew_point;rain;snowfall;cloud_cover
2025-01-26 11:30:00+00:00;2.1;overcast;-0.0;0.0;0.0;100
2025-01-26 11:45:00+00:00;2.1;overcast;-0.0;0.0;0.0;100
2025-01-26 12:00:00+00:00;2.7;overcast;-0.5;0.0;0.0;100
2025-01-26 12:15:00+00:00;2.7;overcast;-0.5;0.0;0.0;100
2025-01-26 12:30:00+00:00;2.7;overcast;-0.5;0.0;0.0;100
2025-01-26 12:45:00+00:00;2.7;overcast;-0.5;0.0;0.0;100
2025-01-26 13:00:00+00:00;3.3;overcast;-1.2;0.0;0.0;100
2025-01-26 13:15:00+00:00;3.3;overcast;-1.2;0.0;0.0;100
2025-01-26 13:30:00+00:00;3.3;overcast;-1.2;0.0;0.0;100
2025-01-26 13:45:00+00:00;3.3;overcast;-1.2;0.0;0.0;100
2025-01-26 14:00:00+00:00;3.0;overcast;-1.4;0.0;0.0;100
2025-01-26 14:15:00+00:00;3.0;overcast;-1.4;0.0;0.0;100
2025-01-26 14:30:00+00:00;3.0;overcast;-1.4;0.0;0.0;100
2025-01-26 14:45:00+00:00;3.0;overcast;-1.4;0.0;0.0;100
2025-01-26 15:00:00+00:00;3.8;overcast;-1.7;0.0;0.0;100
2025-01-26 15:15:00+00:00;3.8;overcast;-1.7;0.0;0.0;100
2025-01-26 15:30:00+00:00;3.8;overcast;-1.7;0.0;0.0;100
2025-01-26 15:45:00+00:00;3.8;overcast;-1.7;0.0;0.0;100
2025-01-26 16:00:00+00:00;4.1;overcast;-1.6;0.0;0.0;100
2025-01-26 16:15:00+00:00;4.1;overcast;-1.6;0.0;0.0;100
2025-01-26 16:30:00+00:00;4.1;overcast;-1.6;0.0;0.0;100
2025-01-26 16:45:00+00:00;4.1;overcast;-1.6;0.0;0.0;100
2025-01-26 17:00:00+00:00;3.4;overcast;-1.4;0.0;0.0;100
2025-01-26 17:15:00+00:00;3.4;overcast;-1.4;0.0;0.0;100
2025-01-26 17:30:00+00:00;3.4;overcast;-1.4;0.0;0.0;100
2025-01-26 17:45:00+00:00;3.4;overcast;-1.4;0.0;0.0;100
2025-01-26 18:00:00+00:00;3.8;overcast;-1.1;0.0;0.0;100
2025-01-26 18:15:00+00:00;3.8;overcast;-1.1;0.0;0.0;100
2025-01-26 18:30:00+00:00;3.8;overcast;-1.1;0.0;0.0;100
2025-01-26 18:45:00+00:00;3.8;overcast;-1.1;0.0;0.0;100
2025-01-26 19:00:00+00:00;4.4;light drizzle;-0.4;0.1;0.0;100
2025-01-26 19:15:00+00:00;4.4;light drizzle;-0.4;0.1;0.0;100
2025-01-26 19:30:00+00:00;4.4;light drizzle;-0.4;0.1;0.0;100
2025-01-26 19:45:00+00:00;4.4;light drizzle;-0.4;0.1;0.0;100
2025-01-26 20:00:00+00:00;5.3;light drizzle;0.8;0.1;0.0;100
2025-01-26 20:15:00+00:00;5.3;light drizzle;0.8;0.1;0.0;100
2025-01-26 20:30:00+00:00;5.3;light drizzle;0.8;0.1;0.0;100
2025-01-26 20:45:00+00:00;5.3;light drizzle;0.8;0.1;0.0;100
2025-01-26 21:00:00+00:00;5.8;light drizzle;2.3;0.1;0.0;100
2025-01-26 21:15:00+00:00;5.8;light drizzle;2.3;0.1;0.0;100
2025-01-26 21:30:00+00:00;5.8;light drizzle;2.3;0.1;0.0;100
2025-01-26 21:45:00+00:00;5.8;light drizzle;2.3;0.1;0.0;100
2025-01-26 22:00:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-26 22:15:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-26 22:30:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-26 22:45:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-26 23:00:00+00:00;7.3;overcast;2.0;0.0;0.0;100
2025-01-26 23:15:00+00:00;7.3;overcast;2.0;0.0;0.0;100
2025-01-26 23:30:00+00:00;7.3;overcast;2.0;0.0;0.0;100
2025-01-26 23:45:00+00:00;7.3;overcast;2.0;0.0;0.0;100
2025-01-27 00:00:00+00:00;6.8;overcast;1.9;0.0;0.0;100
2025-01-27 00:15:00+00:00;6.8;overcast;1.9;0.0;0.0;100
2025-01-27 00:30:00+00:00;6.8;overcast;1.9;0.0;0.0;100
2025-01-27 00:45:00+00:00;6.8;overcast;1.9;0.0;0.0;100
2025-01-27 01:00:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-27 01:15:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-27 01:30:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-27 01:45:00+00:00;6.8;overcast;2.3;0.0;0.0;100
2025-01-27 02:00:00+00:00;6.4;slight rain;5.6;1.4;0.0;100
2025-01-27 02:15:00+00:00;6.4;slight rain;5.6;1.4;0.0;100
2025-01-27 02:30:00+00:00;6.4;slight rain;5.6;1.4;0.0;100
2025-01-27 02:45:00+00:00;6.4;slight rain;5.6;1.4;0.0;100
2025-01-27 03:00:00+00:00;6.7;dense drizzle;6.1;1.0;0.0;100
2025-01-27 03:15:00+00:00;6.7;dense drizzle;6.1;1.0;0.0;100
2025-01-27 03:30:00+00:00;6.7;dense drizzle;6.1;1.0;0.0;100
2025-01-27 03:45:00+00:00;6.7;dense drizzle;6.1;1.0;0.0;100
2025-01-27 04:00:00+00:00;7.5;moderate drizzle;6.9;0.7;0.0;100
2025-01-27 04:15:00+00:00;7.5;moderate drizzle;6.9;0.7;0.0;100
2025-01-27 04:30:00+00:00;7.5;moderate drizzle;6.9;0.7;0.0;100
2025-01-27 04:45:00+00:00;7.5;moderate drizzle;6.9;0.7;0.0;100
2025-01-27 05:00:00+00:00;8.6;light drizzle;7.2;0.1;0.0;100
2025-01-27 05:15:00+00:00;8.6;light drizzle;7.2;0.1;0.0;100
2025-01-27 05:30:00+00:00;8.6;light drizzle;7.2;0.1;0.0;100
2025-01-27 05:45:00+00:00;8.6;light drizzle;7.2;0.1;0.0;100
2025-01-27 06:00:00+00:00;9.2;light drizzle;7.1;0.2;0.0;100
2025-01-27 06:15:00+00:00;9.2;light drizzle;7.1;0.2;0.0;100
2025-01-27 06:30:00+00:00;9.2;light drizzle;7.1;0.2;0.0;100
2025-01-27 06:45:00+00:00;9.2;light drizzle;7.1;0.2;0.0;100
2025-01-27 07:00:00+00:00;8.2;dense drizzle;7.5;1.2;0.0;100
2025-01-27 07:15:00+00:00;8.2;dense drizzle;7.5;1.2;0.0;100
2025-01-27 07:30:00+00:00;8.2;dense drizzle;7.5;1.2;0.0;100
2025-01-27 07:45:00+00:00;8.2;dense drizzle;7.5;1.2;0.0;100
2025-01-27 08:00:00+00:00;8.3;moderate drizzle;7.1;0.9;0.0;100
2025-01-27 08:15:00+00:00;8.3;moderate drizzle;7.1;0.9;0.0;100
2025-01-27 08:30:00+00:00;8.3;moderate drizzle;7.1;0.9;0.0;100
2025-01-27 08:45:00+00:00;8.3;moderate drizzle;7.1;0.9;0.0;100
2025-01-27 09:00:00+00:00;8.7;light drizzle;7.4;0.2;0.0;100
2025-01-27 09:15:00+00:00;8.7;light drizzle;7.4;0.2;0.0;100
2025-01-27 09:30:00+00:00;8.7;light drizzle;7.4;0.2;0.0;100
2025-01-27 09:45:00+00:00;8.7;light drizzle;7.4;0.2;0.0;100
2025-01-27 10:00:00+00:00;9.0;overcast;7.6;0.0;0.0;97
2025-01-27 10:15:00+00:00;9.0;overcast;7.6;0.0;0.0;97
2025-01-27 10:30:00+00:00;9.0;overcast;7.6;0.0;0.0;97
2025-01-27 10:45:00+00:00;9.0;overcast;7.6;0.0;0.0;97
2025-01-27 11:00:00+00:00;8.7;moderate drizzle;8.0;0.6;0.0;100
2025-01-27 11:15:00+00:00;8.7;moderate drizzle;8.0;0.6;0.0;100
2025-01-27 11:30:00+00:00;8.7;moderate drizzle;8.0;0.6;0.0;100
2025-01-27 11:45:00+00:00;8.7;moderate drizzle;8.0;0.6;0.0;100
2025-01-27 12:00:00+00:00;8.7;light drizzle;7.3;0.4;0.0;96
2025-01-27 12:15:00+00:00;8.7;light drizzle;7.3;0.4;0.0;96
2025-01-27 12:30:00+00:00;8.7;light drizzle;7.3;0.4;0.0;96
2025-01-27 12:45:00+00:00;8.7;light drizzle;7.3;0.4;0.0;96
2025-01-27 13:00:00+00:00;8.7;light drizzle;6.2;0.2;0.0;100
2025-01-27 13:15:00+00:00;8.7;light drizzle;6.2;0.2;0.0;100
2025-01-27 13:30:00+00:00;8.7;light drizzle;6.2;0.2;0.0;100
2025-01-27 13:45:00+00:00;8.7;light drizzle;6.2;0.2;0.0;100
2025-01-27 14:00:00+00:00;8.7;light drizzle;5.3;0.1;0.0;100
2025-01-27 14:15:00+00:00;8.7;light drizzle;5.3;0.1;0.0;100
2025-01-27 14:30:00+00:00;8.7;light drizzle;5.3;0.1;0.0;100
2025-01-27 14:45:00+00:00;8.7;light drizzle;5.3;0.1;0.0;100
2025-01-27 15:00:00+00:00;8.8;overcast;5.3;0.0;0.0;100
2025-01-27 15:15:00+00:00;8.8;overcast;5.3;0.0;0.0;100
2025-01-27 15:30:00+00:00;8.8;overcast;5.3;0.0;0.0;100
2025-01-27 15:45:00+00:00;8.8;overcast;5.3;0.0;0.0;100
2025-01-27 16:00:00+00:00;8.7;overcast;5.2;0.0;0.0;100
2025-01-27 16:15:00+00:00;8.7;overcast;5.2;0.0;0.0;100
2025-01-27 16:30:00+00:00;8.7;overcast;5.2;0.0;0.0;100
2025-01-27 16:45:00+00:00;8.7;overcast;5.2;0.0;0.0;100
2025-01-27 17:00:00+00:00;6.3;moderate drizzle;4.4;0.8;0.0;100
2025-01-27 17:15:00+00:00;6.3;moderate drizzle;4.4;0.8;0.0;100
2025-01-27 17:30:00+00:00;6.3;moderate drizzle;4.4;0.8;0.0;100
2025-01-27 17:45:00+00:00;6.3;moderate drizzle;4.4;0.8;0.0;100
2025-01-27 18:00:00+00:00;6.9;light drizzle;5.8;0.2;0.0;99
2025-01-27 18:15:00+00:00;6.9;light drizzle;5.8;0.2;0.0;99
2025-01-27 18:30:00+00:00;6.9;light drizzle;5.8;0.2;0.0;99
2025-01-27 18:45:00+00:00;6.9;light drizzle;5.8;0.2;0.0;99
2025-01-27 19:00:00+00:00;6.5;moderate drizzle;5.2;0.9;0.0;100
2025-01-27 19:15:00+00:00;6.5;moderate drizzle;5.2;0.9;0.0;100
2025-01-27 19:30:00+00:00;6.5;moderate drizzle;5.2;0.9;0.0;100
2025-01-27 19:45:00+00:00;6.5;moderate drizzle;5.2;0.9;0.0;100
2025-01-27 20:00:00+00:00;6.4;slight rain;5.8;1.6;0.0;100
2025-01-27 20:15:00+00:00;6.4;slight rain;5.8;1.6;0.0;100
2025-01-27 20:30:00+00:00;6.4;slight rain;5.8;1.6;0.0;100
2025-01-27 20:45:00+00:00;6.4;slight rain;5.8;1.6;0.0;100
2025-01-27 21:00:00+00:00;6.6;light drizzle;5.6;0.2;0.0;100
2025-01-27 21:15:00+00:00;6.6;light drizzle;5.6;0.2;0.0;100
2025-01-27 21:30:00+00:00;6.6;light drizzle;5.6;0.2;0.0;100
2025-01-27 21:45:00+00:00;6.6;light drizzle;5.6;0.2;0.0;100
2025-01-27 22:00:00+00:00;6.5;overcast;5.2;0.0;0.0;100
2025-01-27 22:15:00+00:00;6.5;overcast;5.2;0.0;0.0;100
2025-01-27 22:30:00+00:00;6.5;overcast;5.2;0.0;0.0;100
2025-01-27 22:45:00+00:00;6.5;overcast;5.2;0.0;0.0;100
2025-01-27 23:00:00+00:00;6.1;overcast;4.5;0.0;0.0;100
2025-01-27 23:15:00+00:00;6.1;overcast;4.5;0.0;0.0;100
2025-01-27 23:30:00+00:00;6.1;overcast;4.5;0.0;0.0;100
2025-01-27 23:45:00+00:00;6.1;overcast;4.5;0.0;0.0;100
2025-01-28 00:00:00+00:00;5.6;overcast;4.0;0.0;0.0;100
2025-01-28 00:15:00+00:00;5.6;overcast;4.0;0.0;0.0;100
2025-01-28 00:30:00+00:00;5.6;overcast;4.0;0.0;0.0;100
2025-01-28 00:45:00+00:00;5.6;overcast;4.0;0.0;0.0;100
2025-01-28 01:00:00+00:00;5.7;light drizzle;4.0;0.1;0.0;45
2025-01-28 01:15:00+00:00;5.7;light drizzle;4.0;0.1;0.0;45
2025-01-28 01:30:00+00:00;5.7;light drizzle;4.0;0.1;0.0;45
2025-01-28 01:45:00+00:00;5.7;light drizzle;4.0;0.1;0.0;45
2025-01-28 02:00:00+00:00;5.3;overcast;3.9;0.0;0.0;100
2025-01-28 02:15:00+00:00;5.3;overcast;3.9;0.0;0.0;100
2025-01-28 02:30:00+00:00;5.3;overcast;3.9;0.0;0.0;100
2025-01-28 02:45:00+00:00;5.3;overcast;3.9;0.0;0.0;100
2025-01-28 03:00:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 03:15:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 03:30:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 03:45:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 04:00:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 04:15:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 04:30:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 04:45:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 05:00:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 05:15:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 05:30:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 05:45:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 06:00:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 06:15:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 06:30:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 06:45:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 07:00:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 07:15:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 07:30:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 07:45:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 08:00:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 08:15:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 08:30:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 08:45:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 09:00:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 09:15:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 09:30:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 09:45:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 10:00:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 10:15:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 10:30:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 10:45:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 11:00:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 11:15:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 11:30:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 11:45:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 12:00:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 12:15:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 12:30:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 12:45:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 13:00:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 13:15:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 13:30:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 13:45:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 14:00:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 14:15:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 14:30:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 14:45:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 15:00:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 15:15:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 15:30:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 15:45:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 16:00:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 16:15:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 16:30:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 16:45:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 17:00:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 17:15:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 17:30:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 17:45:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 18:00:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 18:15:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 18:30:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 18:45:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 19:00:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 19:15:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 19:30:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 19:45:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:00:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:15:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:30:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:45:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 21:00:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 21:15:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 21:30:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 21:45:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 22:00:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 22:15:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 22:30:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 22:45:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 23:00:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-28 23:15:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-28 23:30:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-28 23:45:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-29 00:00:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 00:15:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 00:30:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 00:45:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 01:00:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 01:15:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 01:30:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 01:45:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 02:00:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 02:15:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 02:30:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 02:45:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 03:00:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 03:15:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 03:30:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 03:45:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 04:00:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
2025-01-29 04:15:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
2025-01-29 04:30:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
2025-01-29 04:45:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
